Modelo,Usa_Penalidade,ID_Fluxo,Rota,Tipo_Rota,Origem,Lat_O,Lon_O,Destino,Lat_D,Lon_D,Custo_Horas,Doses,Vacina,Modal
4,True,CampoGrande_MS_Pastor_Eliseu_CoronaVac,CampoGrande -> MS_Pastor_Eliseu,jp,CampoGrande,-20.4697,-54.6201,MS_Pastor_Eliseu,-20.49697,-54.676859,0.644,5777,CoronaVac,rodoviario
4,True,CampoGrande_MS_Pastor_Eliseu_Janssen,CampoGrande -> MS_Pastor_Eliseu,jp,CampoGrande,-20.4697,-54.6201,MS_Pastor_Eliseu,-20.49697,-54.676859,0.644,962,Janssen,rodoviario
4,True,CampoGrande_MS_Jardim_Noroeste_Pfizer,CampoGrande -> MS_Jardim_Noroeste,jp,CampoGrande,-20.4697,-54.6201,MS_Jardim_Noroeste,-20.459447,-54.530486,0.704,5777,Pfizer,rodoviario
4,True,CampoGrande_MS_Jardim_Noroeste_AstraZeneca,CampoGrande -> MS_Jardim_Noroeste,jp,CampoGrande,-20.4697,-54.6201,MS_Jardim_Noroeste,-20.459447,-54.530486,0.704,5777,AstraZeneca,rodoviario
4,True,CampoGrande_MS_Jardim_Noroeste_CoronaVac,CampoGrande -> MS_Jardim_Noroeste,jp,CampoGrande,-20.4697,-54.6201,MS_Jardim_Noroeste,-20.459447,-54.530486,0.704,5777,CoronaVac,rodoviario
4,True,CampoGrande_MS_Jardim_Noroeste_Janssen,CampoGrande -> MS_Jardim_Noroeste,jp,CampoGrande,-20.4697,-54.6201,MS_Jardim_Noroeste,-20.459447,-54.530486,0.704,962,Janssen,rodoviario
4,True,Cuiaba_MT_Dom_Aquino_Pfizer,Cuiaba -> MT_Dom_Aquino,jp,Cuiaba,-15.601,-56.0974,MT_Dom_Aquino,-15.608418,-56.093542,0.520,4151,Pfizer,rodoviario
4,True,Cuiaba_MT_Dom_Aquino_AstraZeneca,Cuiaba -> MT_Dom_Aquino,jp,Cuiaba,-15.601,-56.0974,MT_Dom_Aquino,-15.608418,-56.093542,0.520,4151,AstraZeneca,rodoviario
4,True,Cuiaba_MT_Dom_Aquino_CoronaVac,Cuiaba -> MT_Dom_Aquino,jp,Cuiaba,-15.601,-56.0974,MT_Dom_Aquino,-15.608418,-56.093542,0.520,4151,CoronaVac,rodoviario
4,True,Cuiaba_MT_Dom_Aquino_Janssen,Cuiaba -> MT_Dom_Aquino,jp,Cuiaba,-15.601,-56.0974,MT_Dom_Aquino,-15.608418,-56.093542,0.520,691,Janssen,rodoviario
4,True,Cuiaba_MT_PEDREGAL_II_Pfizer,Cuiaba -> MT_PEDREGAL_II,jp,Cuiaba,-15.601,-56.0974,MT_PEDREGAL_II,-15.599292,-56.067546,0.569,4151,Pfizer,rodoviario
4,True,Cuiaba_MT_PEDREGAL_II_AstraZeneca,Cuiaba -> MT_PEDREGAL_II,jp,Cuiaba,-15.601,-56.0974,MT_PEDREGAL_II,-15.599292,-56.067546,0.569,4151,AstraZeneca,rodoviario
4,True,Cuiaba_MT_PEDREGAL_II_CoronaVac,Cuiaba -> MT_PEDREGAL_II,jp,Cuiaba,-15.601,-56.0974,MT_PEDREGAL_II,-15.599292,-56.067546,0.569,4151,CoronaVac,rodoviario
4,True,Cuiaba_MT_PEDREGAL_II_Janssen,Cuiaba -> MT_PEDREGAL_II,jp,Cuiaba,-15.601,-56.0974,MT_PEDREGAL_II,-15.599292,-56.067546,0.569,691,Janssen,rodoviario
4,True,Goiania_GO_Fama_Pfizer,Goiania -> GO_Fama,jp,Goiania,-16.6869,-49.2648,GO_Fama,-16.661101,-49.27341,0.565,9019,Pfizer,rodoviario
4,True,Goiania_GO_Fama_AstraZeneca,Goiania -> GO_Fama,jp,Goiania,-16.6869,-49.2648,GO_Fama,-16.661101,-49.27341,0.565,9019,AstraZeneca,rodoviario
4,True,Goiania_GO_Fama_CoronaVac,Goiania -> GO_Fama,jp,Goiania,-16.6869,-49.2648,GO_Fama,-16.661101,-49.27341,0.565,9019,CoronaVac,rodoviario
4,True,Goiania_GO_Fama_Janssen,Goiania -> GO_Fama,jp,Goiania,-16.6869,-49.2648,GO_Fama,-16.661101,-49.27341,0.565,1503,Janssen,rodoviario
4,True,Goiania_GO_Jose_do_Egito_Pfizer,Goiania -> GO_Jose_do_Egito,jp,Goiania,-16.6869,-49.2648,GO_Jose_do_Egito,-16.710104,-49.303497,0.605,9019,Pfizer,rodoviario
4,True,Goiania_GO_Jose_do_Egito_AstraZeneca,Goiania -> GO_Jose_do_Egito,jp,Goiania,-16.6869,-49.2648,GO_Jose_do_Egito,-16.710104,-49.303497,0.605,9019,AstraZeneca,rodoviario
4,True,Goiania_GO_Jose_do_Egito_CoronaVac,Goiania -> GO_Jose_do_Egito,jp,Goiania,-16.6869,-49.2648,GO_Jose_do_Egito,-16.710104,-49.303497,0.605,9019,CoronaVac,rodoviario
4,True,Goiania_GO_Jose_do_Egito_Janssen,Goiania -> GO_Jose_do_Egito,jp,Goiania,-16.6869,-49.2648,GO_Jose_do_Egito,-16.710104,-49.303497,0.605,1503,Janssen,rodoviario
4,True,Brasilia_DF_Num_9_Pfizer,Brasilia -> DF_Num_9,jp,Brasilia,-15.7975,-47.8919,DF_Num_9,-15.800825,-47.941979,0.616,17981,Pfizer,rodoviario
4,True,Brasilia_DF_Num_9_AstraZeneca,Brasilia -> DF_Num_9,jp,Brasilia,-15.7975,-47.8919,DF_Num_9,-15.800825,-47.941979,0.616,17981,AstraZeneca,rodoviario
4,True,Brasilia_DF_Num_9_CoronaVac,Brasilia -> DF_Num_9,jp,Brasilia,-15.7975,-47.8919,DF_Num_9,-15.800825,-47.941979,0.616,17981,CoronaVac,rodoviario
4,True,Brasilia_DF_Num_9_Janssen,Brasilia -> DF_Num_9,jp,Brasilia,-15.7975,-47.8919,DF_Num_9,-15.800825,-47.941979,0.616,2996,Janssen,rodoviario
4,True,Brasilia_DF_Num_13_Pfizer,Brasilia -> DF_Num_13,jp,Brasilia,-15.7975,-47.8919,DF_Num_13,-15.743075,-47.89192,0.631,17981,Pfizer,rodoviario
4,True,Brasilia_DF_Num_13_AstraZeneca,Brasilia -> DF_Num_13,jp,Brasilia,-15.7975,-47.8919,DF_Num_13,-15.743075,-47.89192,0.631,17981,AstraZeneca,rodoviario
4,True,Brasilia_DF_Num_13_CoronaVac,Brasilia -> DF_Num_13,jp,Brasilia,-15.7975,-47.8919,DF_Num_13,-15.743075,-47.89192,0.631,17981,CoronaVac,rodoviario
4,True,Brasilia_DF_Num_13_Janssen,Brasilia -> DF_Num_13,jp,Brasilia,-15.7975,-47.8919,DF_Num_13,-15.743075,-47.89192,0.631,2996,Janssen,rodoviario
